source_dataset,source_row_id,property_family,governorate,delegation,city,location,surface_m2,rooms,bathrooms,price_tnd
data_prices_cleaned,0,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",55.0,1.0,1.0,184998.0
data_prices_cleaned,1,apartment,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",71.0,2.0,1.0,210000.0
data_prices_cleaned,2,house,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",600.0,4.0,2.0,1300000.0
data_prices_cleaned,4,apartment,Ben Arous,Ezzahra,Ezzahra,"Ben Arous,Ezzahra",85.0,2.0,0.0,175000.0
data_prices_cleaned,5,house,Monastir,Monastir,Monastir,"Monastir,Monastir",405.0,4.0,3.0,670000.0
data_prices_cleaned,6,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",45.0,1.0,1.0,130000.0
data_prices_cleaned,7,house,Sousse,Sousse,Sousse,"Sousse,Sousse",409.0,5.0,3.0,715000.0
data_prices_cleaned,9,house,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",230.0,3.0,2.0,390000.0
data_prices_cleaned,10,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",120.0,3.0,1.0,250000.0
data_prices_cleaned,14,house,Sousse,Khzema,Khzema,"Sousse,Khzema",400.0,3.0,4.0,1300000.0
data_prices_cleaned,15,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",77.0,1.0,1.0,220000.0
data_prices_cleaned,16,apartment,Ariana,Ghazela,Ghazela,"Ariana,Ghazela",98.0,2.0,1.0,148000.0
data_prices_cleaned,19,apartment,Ben Arous,Mgrine,Mgrine,"Ben Arous,Mgrine",100.0,3.0,2.0,330000.0
data_prices_cleaned,22,apartment,Sousse,Sousse,Sousse,"Sousse,Sousse",85.0,2.0,1.0,155000.0
data_prices_cleaned,23,house,Sousse,Hammam Sousse,Hammam Sousse,"Sousse,Hammam Sousse",300.0,3.0,2.0,470000.0
data_prices_cleaned,27,house,Mahdia,Autres Villes,Autres Villes,"Mahdia,Autres Villes",450.0,7.0,3.0,1190000.0
data_prices_cleaned,29,house,Sousse,Sousse Riadh,Sousse Riadh,"Sousse,Sousse Riadh",180.0,5.0,3.0,270000.0
data_prices_cleaned,30,house,La Manouba,Oued Ellil,Oued Ellil,"La Manouba,Oued Ellil",306.0,4.0,1.0,250000.0
data_prices_cleaned,31,house,La Manouba,Djedeida,Djedeida,"La Manouba,Djedeida",130.0,3.0,1.0,190000.0
data_prices_cleaned,33,apartment,Tunis,Ain Zaghouan Nord,Ain Zaghouan Nord,"Tunis,Ain Zaghouan Nord",170.0,3.0,2.0,740000.0
data_prices_cleaned,34,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",62.0,1.0,0.0,185000.0
data_prices_cleaned,35,house,Monastir,Monastir,Monastir,"Monastir,Monastir",102.0,2.0,1.0,165000.0
data_prices_cleaned,36,house,Ariana,Jardins El Menzah,Jardins El Menzah,"Ariana,Jardins El Menzah",100.0,5.0,3.0,405000.0
data_prices_cleaned,39,apartment,Tunis,La Marsa,La Marsa,"Tunis,La Marsa",160.0,3.0,2.0,450000.0
data_prices_cleaned,40,house,Sousse,Akouda,Akouda,"Sousse,Akouda",566.0,4.0,2.0,680000.0
data_prices_cleaned,49,house,Sousse,Hammam Sousse,Hammam Sousse,"Sousse,Hammam Sousse",200.0,1.0,3.0,670000.0
data_prices_cleaned,54,apartment,Sousse,Sousse,Sousse,"Sousse,Sousse",80.0,1.0,1.0,85000.0
data_prices_cleaned,60,house,Monastir,Sahline,Sahline,"Monastir,Sahline",200.0,3.0,1.0,260000.0
data_prices_cleaned,63,house,Tunis,El Omrane Suprieur,El Omrane Suprieur,"Tunis,El Omrane Suprieur",549.0,7.0,3.0,860000.0
data_prices_cleaned,67,house,Sousse,Akouda,Akouda,"Sousse,Akouda",600.0,5.0,2.0,450000.0
data_prices_cleaned,68,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",100.0,3.0,1.0,210000.0
data_prices_cleaned,70,apartment,Sousse,Kantaoui,Kantaoui,"Sousse,Kantaoui",187.0,3.0,1.0,750000.0
data_prices_cleaned,72,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",120.0,2.0,1.0,290000.0
data_prices_cleaned,73,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",130.0,3.0,1.0,450000.0
data_prices_cleaned,77,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",1000.0,5.0,5.0,1200000.0
data_prices_cleaned,83,apartment,Sfax,Sfax,Sfax,"Sfax,Sfax",126.0,3.0,1.0,125000.0
data_prices_cleaned,84,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",96.0,2.0,1.0,145000.0
data_prices_cleaned,86,house,Nabeul,Korba,Korba,"Nabeul,Korba",400.0,6.0,1.0,230000.0
data_prices_cleaned,90,house,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",433.0,3.0,1.0,1030000.0
data_prices_cleaned,91,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",170.0,3.0,3.0,493000.0
data_prices_cleaned,100,house,Sousse,Hergla,Hergla,"Sousse,Hergla",160.0,3.0,2.0,280000.0
data_prices_cleaned,101,apartment,Sousse,Hergla,Hergla,"Sousse,Hergla",58.0,1.0,1.0,265000.0
data_prices_cleaned,102,house,Sousse,Hergla,Hergla,"Sousse,Hergla",352.0,3.0,5.0,800000.0
data_prices_cleaned,104,apartment,Sousse,Hergla,Hergla,"Sousse,Hergla",63.0,1.0,1.0,199000.0
data_prices_cleaned,105,apartment,Sousse,Hergla,Hergla,"Sousse,Hergla",68.0,1.0,1.0,173000.0
data_prices_cleaned,106,house,Sousse,Hergla,Hergla,"Sousse,Hergla",144.0,2.0,2.0,260000.0
data_prices_cleaned,107,apartment,Sousse,Hergla,Hergla,"Sousse,Hergla",119.0,3.0,1.0,182000.0
data_prices_cleaned,114,house,La Manouba,Mornaguia,Mornaguia,"La Manouba,Mornaguia",500.0,6.0,5.0,650000.0
data_prices_cleaned,116,house,Ariana,Raoued,Raoued,"Ariana,Raoued",500.0,3.0,1.0,280000.0
data_prices_cleaned,117,house,Ariana,Ariana Ville,Ariana Ville,"Ariana,Ariana Ville",142.0,2.0,2.0,280000.0
data_prices_cleaned,121,house,Ariana,Ariana,Ariana,"Ariana,Ariana",100.0,2.0,1.0,250000.0
data_prices_cleaned,124,house,Nabeul,Hammamet,Hammamet,"Nabeul,Hammamet",380.0,4.0,2.0,1050000.0
data_prices_cleaned,127,house,Sousse,Hergla,Hergla,"Sousse,Hergla",200.0,5.0,2.0,445000.0
data_prices_cleaned,129,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",111.0,2.0,2.0,285700.0
data_prices_cleaned,132,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",108.0,2.0,2.0,265900.0
data_prices_cleaned,135,apartment,Sousse,Sousse Riadh,Sousse Riadh,"Sousse,Sousse Riadh",85.0,2.0,1.0,77000.0
data_prices_cleaned,136,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",116.0,2.0,3.0,230000.0
data_prices_cleaned,138,house,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",434.0,4.0,3.0,1350000.0
data_prices_cleaned,141,apartment,Tunis,Tunis,Tunis,"Tunis,Tunis",105.0,3.0,2.0,175000.0
data_prices_cleaned,145,apartment,Ariana,Chotrana 1,Chotrana 1,"Ariana,Chotrana 1",158.0,3.0,2.0,395000.0
data_prices_cleaned,151,apartment,Ariana,Cit Ennasr 2,Cit Ennasr 2,"Ariana,Cit Ennasr 2",120.0,2.0,1.0,274997.0
data_prices_cleaned,153,house,Tunis,El Omrane,El Omrane,"Tunis,El Omrane",290.0,5.0,2.0,980000.0
data_prices_cleaned,156,apartment,Sousse,Sousse,Sousse,"Sousse,Sousse",142.0,3.0,2.0,300000.0
data_prices_cleaned,157,house,Monastir,Ksar Hellal,Ksar Hellal,"Monastir,Ksar Hellal",275.0,3.0,2.0,230000.0
data_prices_cleaned,158,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",414.0,3.0,1.0,560000.0
data_prices_cleaned,159,apartment,Nabeul,Hammam Ghezze,Hammam Ghezze,"Nabeul,Hammam Ghezze",96.0,2.0,1.0,190000.0
data_prices_cleaned,160,house,Monastir,Ksar Hellal,Ksar Hellal,"Monastir,Ksar Hellal",82.0,1.0,1.0,145000.0
data_prices_cleaned,161,apartment,Tunis,Bab Souika,Bab Souika,"Tunis,Bab Souika",111.0,3.0,1.0,140000.0
data_prices_cleaned,166,apartment,Tunis,Tunis,Tunis,"Tunis,Tunis",125.0,2.0,1.0,250000.0
data_prices_cleaned,169,apartment,Sousse,Kantaoui,Kantaoui,"Sousse,Kantaoui",60.0,1.0,1.0,300000.0
data_prices_cleaned,170,house,Sousse,Sousse Mdina,Sousse Mdina,"Sousse,Sousse Mdina",1100.0,20.0,,1400000.0
data_prices_cleaned,172,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",105.0,2.0,1.0,260000.0
data_prices_cleaned,173,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",129.0,2.0,1.0,420000.0
data_prices_cleaned,175,house,Sousse,Hergla,Hergla,"Sousse,Hergla",625.0,6.0,3.0,1200000.0
data_prices_cleaned,179,house,Ariana,Ariana,Ariana,"Ariana,Ariana",90.0,6.0,2.0,450000.0
data_prices_cleaned,180,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",100.0,2.0,1.0,240000.0
data_prices_cleaned,182,house,Sousse,Hergla,Hergla,"Sousse,Hergla",200.0,1.0,3.0,500000.0
data_prices_cleaned,183,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",1300.0,5.0,3.0,2600000.0
data_prices_cleaned,185,house,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",310.0,18.0,,1100000.0
data_prices_cleaned,186,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",130.0,2.0,1.0,190000.0
data_prices_cleaned,187,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",165.0,3.0,1.0,220000.0
data_prices_cleaned,193,house,Sfax,Route El Ain,Route El Ain,"Sfax,Route El Ain",406.0,3.0,1.0,180000.0
data_prices_cleaned,194,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",281.0,6.0,5.0,490000.0
data_prices_cleaned,197,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",160.0,3.0,2.0,360000.0
data_prices_cleaned,198,apartment,Ben Arous,Borj Cedria,Borj Cedria,"Ben Arous,Borj Cedria",100.0,2.0,1.0,160000.0
data_prices_cleaned,200,house,Tunis,Menzah,Menzah,"Tunis,Menzah",530.0,3.0,1.0,1400000.0
data_prices_cleaned,204,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",300.0,3.0,1.0,140000.0
data_prices_cleaned,205,apartment,Sousse,Sousse Corniche,Sousse Corniche,"Sousse,Sousse corniche",400.0,5.0,3.0,730000.0
data_prices_cleaned,206,house,Sousse,Sousse Corniche,Sousse Corniche,"Sousse,Sousse corniche",236.0,6.0,2.0,380000.0
data_prices_cleaned,207,apartment,Nabeul,Hammam Ghezze,Hammam Ghezze,"Nabeul,Hammam Ghezze",95.0,2.0,1.0,230000.0
data_prices_cleaned,208,apartment,Sousse,Sousse Corniche,Sousse Corniche,"Sousse,Sousse corniche",120.0,2.0,1.0,400000.0
data_prices_cleaned,209,apartment,Sousse,Hammam Sousse,Hammam Sousse,"Sousse,Hammam Sousse",150.0,0.0,2.0,310000.0
data_prices_cleaned,210,house,Mahdia,Autres Villes,Autres Villes,"Mahdia,Autres Villes",460.0,2.0,2.0,640000.0
data_prices_cleaned,211,house,Mahdia,Autres Villes,Autres Villes,"Mahdia,Autres Villes",425.0,4.0,2.0,580000.0
data_prices_cleaned,212,apartment,Mahdia,Autres Villes,Autres Villes,"Mahdia,Autres Villes",170.0,4.0,3.0,295000.0
data_prices_cleaned,213,apartment,Mahdia,Autres Villes,Autres Villes,"Mahdia,Autres Villes",125.0,0.0,1.0,138000.0
data_prices_cleaned,214,apartment,Ben Arous,El Mourouj 5,El Mourouj 5,"Ben Arous,El Mourouj 5",60.0,1.0,1.0,78000.0
data_prices_cleaned,215,apartment,Mahdia,Autres Villes,Autres Villes,"Mahdia,Autres Villes",57.0,1.0,1.0,134200.0
data_prices_cleaned,216,apartment,Ariana,El Menzah 7,El Menzah 7,"Ariana,El Menzah 7",207.0,4.0,3.0,470000.0
data_prices_cleaned,217,apartment,Mahdia,Autres Villes,Autres Villes,"Mahdia,Autres Villes",78.0,2.0,1.0,180400.0
data_prices_cleaned,218,apartment,Mahdia,Autres Villes,Autres Villes,"Mahdia,Autres Villes",50.0,1.0,1.0,120000.0
data_prices_cleaned,219,apartment,Mahdia,Autres Villes,Autres Villes,"Mahdia,Autres Villes",420.0,11.0,5.0,1500000.0
data_prices_cleaned,223,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",90.0,2.0,1.0,220000.0
data_prices_cleaned,227,apartment,Tunis,Jardins De Carthage,Jardins De Carthage,"Tunis,Jardins De Carthage",112.0,1.0,0.0,570000.0
data_prices_cleaned,231,house,Ben Arous,Medina Jedida,Medina Jedida,"Ben Arous,Medina Jedida",433.0,5.0,2.0,390000.0
data_prices_cleaned,233,apartment,Tunis,El Omrane Suprieur,El Omrane Suprieur,"Tunis,El Omrane Suprieur",100.0,3.0,2.0,120000.0
data_prices_cleaned,236,house,Tunis,Mdina,Mdina,"Tunis,Mdina",167.0,6.0,2.0,150000.0
data_prices_cleaned,238,house,Tunis,Sidi El Bchir,Sidi El Bchir,"Tunis,Sidi El Bchir",180.0,5.0,1.0,175000.0
data_prices_cleaned,243,house,Tunis,Carthage,Carthage,"Tunis,Carthage",76.426,1.0,1.0,185000.0
data_prices_cleaned,246,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",209.0,3.0,1.0,350000.0
data_prices_cleaned,249,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",126.0,2.0,0.0,370000.0
data_prices_cleaned,250,house,Ariana,Chotrana 2,Chotrana 2,"Ariana,Chotrana 2",400.0,4.0,0.0,850000.0
data_prices_cleaned,251,apartment,Tunis,Ain Zaghouan Nord,Ain Zaghouan Nord,"Tunis,Ain Zaghouan Nord",218.0,4.0,0.0,1100000.0
data_prices_cleaned,253,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",160.0,3.0,0.0,580000.0
data_prices_cleaned,254,house,Ariana,Chotrana 1,Chotrana 1,"Ariana,Chotrana 1",1500.0,4.0,0.0,1300000.0
data_prices_cleaned,255,apartment,Ariana,Chotrana 1,Chotrana 1,"Ariana,Chotrana 1",140.0,3.0,0.0,625000.0
data_prices_cleaned,256,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",320.0,3.0,0.0,1100000.0
data_prices_cleaned,257,apartment,Ariana,Chotrana 1,Chotrana 1,"Ariana,Chotrana 1",96.0,1.0,1.0,480000.0
data_prices_cleaned,259,apartment,Tunis,Gammarth,Gammarth,"Tunis,Gammarth",190.0,3.0,3.0,1299999.0
data_prices_cleaned,260,apartment,Nabeul,Hammamet,Hammamet,"Nabeul,Hammamet",90.0,1.0,1.0,89999.0
data_prices_cleaned,261,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",275.0,4.0,0.0,1140000.0
data_prices_cleaned,262,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",172.0,4.0,2.0,350000.0
data_prices_cleaned,264,house,Tunis,Gammarth,Gammarth,"Tunis,Gammarth",331.2,4.0,1.0,2300000.0
data_prices_cleaned,265,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",49.0,1.0,1.0,440000.0
data_prices_cleaned,266,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",142.0,3.0,2.0,330000.0
data_prices_cleaned,267,apartment,Ariana,Chotrana 1,Chotrana 1,"Ariana,Chotrana 1",115.0,2.0,1.0,440000.0
data_prices_cleaned,268,apartment,Tunis,Jardins De Carthage,Jardins De Carthage,"Tunis,Jardins De Carthage",364.0,3.0,3.0,1600000.0
data_prices_cleaned,269,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",221.0,3.0,2.0,800000.0
data_prices_cleaned,270,apartment,Ariana,Chotrana 1,Chotrana 1,"Ariana,Chotrana 1",145.0,3.0,2.0,527000.0
data_prices_cleaned,271,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",143.0,3.0,2.0,295000.0
data_prices_cleaned,273,house,Ariana,Chotrana 3,Chotrana 3,"Ariana,Chotrana 3",295.0,4.0,2.0,1100000.0
data_prices_cleaned,274,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",210.0,4.0,2.0,420000.0
data_prices_cleaned,275,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",372.0,4.0,4.0,1280000.0
data_prices_cleaned,276,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",721.0,3.0,2.0,830000.0
data_prices_cleaned,277,apartment,Ariana,Chotrana 1,Chotrana 1,"Ariana,Chotrana 1",157.0,0.0,2.0,529998.0
data_prices_cleaned,278,apartment,Ariana,Ghazela,Ghazela,"Ariana,Ghazela",127.0,3.0,2.0,220000.0
data_prices_cleaned,279,apartment,Tunis,Jardins De Carthage,Jardins De Carthage,"Tunis,Jardins De Carthage",230.0,4.0,3.0,850000.0
data_prices_cleaned,280,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",240.0,4.0,3.0,620000.0
data_prices_cleaned,281,house,Tunis,El Menzah 9,El Menzah 9,"Tunis,El Menzah 9",282.0,1.0,1.0,740000.0
data_prices_cleaned,282,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",143.0,3.0,2.0,365000.0
data_prices_cleaned,283,house,Sousse,Sousse,Sousse,"Sousse,Sousse",1414.0,,,1480000.0
data_prices_cleaned,284,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",150.0,2.0,3.0,285000.0
data_prices_cleaned,285,house,Sousse,Sousse,Sousse,"Sousse,Sousse",230.0,3.0,4.0,499000.0
data_prices_cleaned,286,house,Sousse,Khzema,Khzema,"Sousse,Khzema",237.0,7.0,3.0,800000.0
data_prices_cleaned,287,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",75.0,1.0,1.0,210000.0
data_prices_cleaned,288,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",78.0,1.0,1.0,188000.0
data_prices_cleaned,290,apartment,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",142.0,2.0,2.0,510000.0
data_prices_cleaned,291,apartment,Sousse,Sousse Jawhara,Sousse Jawhara,"Sousse,Sousse Jawhara",226.0,1.0,3.0,490000.0
data_prices_cleaned,295,apartment,Tunis,Centre Ville Lafayette,Centre Ville Lafayette,"Tunis,Centre Ville Lafayette",90.0,1.0,3.0,150000.0
data_prices_cleaned,296,house,Ariana,Ennasr,Ennasr,"Ariana,Ennasr",502.0,4.0,3.0,1300000.0
data_prices_cleaned,299,house,Ariana,Ennasr,Ennasr,"Ariana,Ennasr",450.0,5.0,2.0,1050000.0
data_prices_cleaned,301,apartment,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",115.0,2.0,1.0,320000.0
data_prices_cleaned,303,house,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",50.0,1.0,1.0,150000.0
data_prices_cleaned,305,house,Ariana,Chotrana 1,Chotrana 1,"Ariana,Chotrana 1",867.0,,1.0,890000.0
data_prices_cleaned,308,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",150.0,2.0,2.0,430000.0
data_prices_cleaned,309,apartment,Sousse,Sousse Sidi Abdelhamid,Sousse Sidi Abdelhamid,"Sousse,Sousse Sidi Abdelhamid",90.0,2.0,1.0,185000.0
data_prices_cleaned,312,house,Tunis,Monfleury,Monfleury,"Tunis,Monfleury",280.0,7.0,3.0,490000.0
data_prices_cleaned,313,house,Sousse,Hammam Sousse,Hammam Sousse,"Sousse,Hammam Sousse",160.0,5.0,1.0,168000.0
data_prices_cleaned,314,apartment,Sousse,Kantaoui,Kantaoui,"Sousse,Kantaoui",85.0,2.0,1.0,460000.0
data_prices_cleaned,316,house,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",324.0,6.0,4.0,690000.0
data_prices_cleaned,318,house,Sousse,Khzema,Khzema,"Sousse,Khzema",231.0,2.0,1.0,365000.0
data_prices_cleaned,320,apartment,Sousse,Kantaoui,Kantaoui,"Sousse,Kantaoui",140.0,2.0,1.0,780000.0
data_prices_cleaned,322,house,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",370.0,3.0,1.0,850000.0
data_prices_cleaned,332,house,Sousse,Khzema,Khzema,"Sousse,Khzema",526.0,5.0,3.0,1500000.0
data_prices_cleaned,340,house,Jendouba,Tabarka,Tabarka,"Jendouba,Tabarka",300.0,2.0,1.0,135000.0
data_prices_cleaned,344,house,Tunis,El Omrane,El Omrane,"Tunis,El Omrane",550.0,8.0,3.0,880000.0
data_prices_cleaned,345,house,Ben Arous,Borj Cedria,Borj Cedria,"Ben Arous,Borj Cedria",300.0,6.0,3.0,210000.0
data_prices_cleaned,347,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",100.0,2.0,1.0,260000.0
data_prices_cleaned,350,apartment,Tunis,Jardins De Carthage,Jardins De Carthage,"Tunis,Jardins De Carthage",140.0,3.0,2.0,695000.0
data_prices_cleaned,351,house,Tunis,La Marsa,La Marsa,"Tunis,La Marsa",220.0,5.0,4.0,250000.0
data_prices_cleaned,352,apartment,Ariana,Ghazela,Ghazela,"Ariana,Ghazela",134.0,3.0,2.0,215000.0
data_prices_cleaned,360,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",68.0,1.0,1.0,180000.0
data_prices_cleaned,361,house,Tunis,Ezzouhour,Ezzouhour,"Tunis,Ezzouhour",270.0,2.0,1.0,320000.0
data_prices_cleaned,362,apartment,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",130.0,3.0,3.0,340000.0
data_prices_cleaned,363,apartment,Ben Arous,Boumhel,Boumhel,"Ben Arous,Boumhel",134.0,3.0,2.0,225000.0
data_prices_cleaned,365,house,Sfax,Sakiet Ezzit,Sakiet Ezzit,"Sfax,Sakiet Ezzit",155.0,6.0,2.0,272000.0
data_prices_cleaned,366,apartment,Ben Arous,Boumhel,Boumhel,"Ben Arous,Boumhel",150.0,3.0,2.0,370000.0
data_prices_cleaned,370,house,Nabeul,Hammamet,Hammamet,"Nabeul,Hammamet",840.0,3.0,2.0,290000.0
data_prices_cleaned,372,house,Ben Arous,Medina Jedida,Medina Jedida,"Ben Arous,Medina Jedida",442.0,4.0,2.0,645000.0
data_prices_cleaned,373,apartment,Ben Arous,Boumhel,Boumhel,"Ben Arous,Boumhel",110.0,2.0,1.0,195000.0
data_prices_cleaned,375,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",75.0,2.0,,185000.0
data_prices_cleaned,376,apartment,Tunis,Jardins De Carthage,Jardins De Carthage,"Tunis,Jardins De Carthage",112.0,2.0,1.0,570000.0
data_prices_cleaned,377,apartment,Tunis,Ain Zaghouen,Ain Zaghouen,"Tunis,Ain Zaghouen",115.0,2.0,2.0,325000.0
data_prices_cleaned,379,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",135.0,3.0,1.0,350000.0
data_prices_cleaned,380,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",438.0,4.0,3.0,950000.0
data_prices_cleaned,381,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",175.0,3.0,2.0,415000.0
data_prices_cleaned,382,apartment,Ariana,Borj Louzir,Borj Louzir,"Ariana,Borj Louzir",95.0,3.0,1.0,170000.0
data_prices_cleaned,385,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",77.0,1.0,1.0,240000.0
data_prices_cleaned,386,apartment,Sousse,Sousse Riadh,Sousse Riadh,"Sousse,Sousse Riadh",31.0,0.0,1.0,93000.0
data_prices_cleaned,387,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",140.0,3.0,2.0,354500.0
data_prices_cleaned,389,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",45.0,1.0,1.0,159000.0
data_prices_cleaned,390,apartment,Sousse,Sousse,Sousse,"Sousse,Sousse",93.0,2.0,1.0,205000.0
data_prices_cleaned,391,house,Sousse,Kala Sghira,Kala Sghira,"Sousse,Kala Sghira",412.0,8.0,,550000.0
data_prices_cleaned,393,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",167.0,3.0,3.0,499000.0
data_prices_cleaned,394,apartment,Ben Arous,El Mourouj 6,El Mourouj 6,"Ben Arous,El Mourouj 6",114.0,3.0,2.0,210000.0
data_prices_cleaned,395,house,Ben Arous,El Mourouj 3,El Mourouj 3,"Ben Arous,El Mourouj 3",270.0,6.0,3.0,329000.0
data_prices_cleaned,398,apartment,Tunis,Tunis,Tunis,"Tunis,Tunis",65.0,2.0,1.0,95000.0
data_prices_cleaned,401,apartment,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",87.0,2.0,0.0,275000.0
data_prices_cleaned,402,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",100.0,2.0,2.0,290000.0
data_prices_cleaned,403,apartment,Ben Arous,El Mourouj 1,El Mourouj 1,"Ben Arous,El Mourouj 1",68.0,2.0,1.0,100000.0
data_prices_cleaned,404,apartment,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",140.0,2.0,2.0,460000.0
data_prices_cleaned,406,apartment,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",41.0,1.0,1.0,225000.0
data_prices_cleaned,409,house,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",450.0,7.0,3.0,1650000.0
data_prices_cleaned,410,apartment,Ariana,El Menzah 7,El Menzah 7,"Ariana,El Menzah 7",85.0,2.0,2.0,259000.0
data_prices_cleaned,412,house,Monastir,Ksar Hellal,Ksar Hellal,"Monastir,Ksar Hellal",130.0,3.0,1.0,155000.0
data_prices_cleaned,414,apartment,Sousse,Sousse Corniche,Sousse Corniche,"Sousse,Sousse corniche",100.0,2.0,1.0,285000.0
data_prices_cleaned,415,house,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",350.0,6.0,3.0,820000.0
data_prices_cleaned,416,house,Tunis,La Marsa,La Marsa,"Tunis,La Marsa",300.0,0.0,3.0,1650000.0
data_prices_cleaned,419,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",55.0,2.0,1.0,179999.0
data_prices_cleaned,421,apartment,Tunis,Ain Zaghouen,Ain Zaghouen,"Tunis,Ain Zaghouen",78.0,2.0,1.0,170000.0
data_prices_cleaned,425,house,Nabeul,Nabeul,Nabeul,"Nabeul,Nabeul",500.0,4.0,4.0,920000.0
data_prices_cleaned,426,apartment,Tunis,Centre Ville Lafayette,Centre Ville Lafayette,"Tunis,Centre Ville Lafayette",45.0,2.0,1.0,70000.0
data_prices_cleaned,432,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",128.0,,,235000.0
data_prices_cleaned,434,apartment,Sousse,Kantaoui,Kantaoui,"Sousse,Kantaoui",140.0,3.0,1.0,460000.0
data_prices_cleaned,435,apartment,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",104.0,2.0,0.0,295000.0
data_prices_cleaned,436,house,Monastir,Ksar Hellal,Ksar Hellal,"Monastir,Ksar Hellal",276.0,1.0,1.0,265000.0
